ID,Name,Overall_Score,Overall_Rank,Spillover_Score,Spillover_Rank,Region,Goal_1_Rating,Goal_1_Trend,Goal_2_Rating,Goal_2_Trend,Goal_3_Rating,Goal_3_Trend,Goal_4_Rating,Goal_4_Trend,Goal_5_Rating,Goal_5_Trend,Goal_6_Rating,Goal_6_Trend,Goal_7_Rating,Goal_7_Trend,Goal_8_Rating,Goal_8_Trend,Goal_9_Rating,Goal_9_Trend,Goal_10_Rating,Goal_10_Trend,Goal_11_Rating,Goal_11_Trend,Goal_12_Rating,Goal_12_Trend,Goal_13_Rating,Goal_13_Trend,Goal_14_Rating,Goal_14_Trend,Goal_15_Rating,Goal_15_Trend,Goal_16_Rating,Goal_16_Trend,Goal_17_Rating,Goal_17_Trend,Goal_1_Score,Goal_2_Score,Goal_3_Score,Goal_4_Score,Goal_5_Score,Goal_6_Score,Goal_7_Score,Goal_8_Score,Goal_9_Score,Goal_10_Score,Goal_11_Score,Goal_12_Score,Goal_13_Score,Goal_14_Score,Goal_15_Score,Goal_16_Score,Goal_17_Score,Value_sdg1_wpc,Year_sdg1_wpc,impute_sdg1_wpc,Score_sdg1_wpc,Rating_sdg1_wpc,Trend_sdg1_wpc,Value_sdg1_lmicpov,Year_sdg1_lmicpov,impute_sdg1_lmicpov,Score_sdg1_lmicpov,Rating_sdg1_lmicpov,Trend_sdg1_lmicpov,Value_sdg1_oecdpov,Year_sdg1_oecdpov,Rating_sdg1_oecdpov,Trend_sdg1_oecdpov,Value_sdg2_undernsh,Year_sdg2_undernsh,impute_sdg2_undernsh,Score_sdg2_undernsh,Rating_sdg2_undernsh,Trend_sdg2_undernsh,Value_sdg2_stunting,Year_sdg2_stunting,impute_sdg2_stunting,Score_sdg2_stunting,Rating_sdg2_stunting,Trend_sdg2_stunting,Value_sdg2_wasting,Year_sdg2_wasting,impute_sdg2_wasting,Score_sdg2_wasting,Rating_sdg2_wasting,Trend_sdg2_wasting,Value_sdg2_obesity,Year_sdg2_obesity,Score_sdg2_obesity,Rating_sdg2_obesity,Trend_sdg2_obesity,Value_sdg2_trophic,Year_sdg2_trophic,Score_sdg2_trophic,Rating_sdg2_trophic,Trend_sdg2_trophic,Value_sdg2_crlyld,Year_sdg2_crlyld,Score_sdg2_crlyld,Rating_sdg2_crlyld,Trend_sdg2_crlyld,Value_sdg2_snmi,Year_sdg2_snmi,Score_sdg2_snmi,Rating_sdg2_snmi,Trend_sdg2_snmi,Value_sdg2_yieldgap,Year_sdg2_yieldgap,Rating_sdg2_yieldgap,Value_sdg2_pestexp,Year_sdg2_pestexp,Score_sdg2_pestexp,Rating_sdg2_pestexp,Value_sdg3_matmort,Year_sdg3_matmort,Score_sdg3_matmort,Rating_sdg3_matmort,Trend_sdg3_matmort,Value_sdg3_neonat,Year_sdg3_neonat,Score_sdg3_neonat,Rating_sdg3_neonat,Trend_sdg3_neonat,Value_sdg3_u5mort,Year_sdg3_u5mort,Score_sdg3_u5mort,Rating_sdg3_u5mort,Trend_sdg3_u5mort,Value_sdg3_tb,Year_sdg3_tb,Score_sdg3_tb,Rating_sdg3_tb,Trend_sdg3_tb,Value_sdg3_hiv,Year_sdg3_hiv,Score_sdg3_hiv,Rating_sdg3_hiv,Trend_sdg3_hiv,Value_sdg3_ncds,Year_sdg3_ncds,Score_sdg3_ncds,Rating_sdg3_ncds,Trend_sdg3_ncds,Value_sdg3_pollmort,Year_sdg3_pollmort,Score_sdg3_pollmort,Rating_sdg3_pollmort,Value_sdg3_traffic,Year_sdg3_traffic,Score_sdg3_traffic,Rating_sdg3_traffic,Trend_sdg3_traffic,Value_sdg3_lifee,Year_sdg3_lifee,Score_sdg3_lifee,Rating_sdg3_lifee,Trend_sdg3_lifee,Value_sdg3_fertility,Year_sdg3_fertility,Score_sdg3_fertility,Rating_sdg3_fertility,Trend_sdg3_fertility,Value_sdg3_births,Year_sdg3_births,Score_sdg3_births,Rating_sdg3_births,Trend_sdg3_births,Value_sdg3_vac,Year_sdg3_vac,Score_sdg3_vac,Rating_sdg3_vac,Trend_sdg3_vac,Value_sdg3_uhc,Year_sdg3_uhc,Score_sdg3_uhc,Rating_sdg3_uhc,Trend_sdg3_uhc,Value_sdg3_swb,Year_sdg3_swb,Score_sdg3_swb,Rating_sdg3_swb,Trend_sdg3_swb,Value_sdg3_region,Year_sdg3_region,Rating_sdg3_region,Trend_sdg3_region,Value_sdg3_incomeg,Year_sdg3_incomeg,Rating_sdg3_incomeg,Trend_sdg3_incomeg,Value_sdg3_smoke,Year_sdg3_smoke,Rating_sdg3_smoke,Trend_sdg3_smoke,Value_sdg4_earlyedu,Year_sdg4_earlyedu,Score_sdg4_earlyedu,Rating_sdg4_earlyedu,Trend_sdg4_earlyedu,Value_sdg4_primary,Year_sdg4_primary,Score_sdg4_primary,Rating_sdg4_primary,Trend_sdg4_primary,Value_sdg4_second,Year_sdg4_second,impute_sdg4_second,Score_sdg4_second,Rating_sdg4_second,Trend_sdg4_second,Value_sdg4_literacy,Year_sdg4_literacy,Score_sdg4_literacy,Rating_sdg4_literacy,Trend_sdg4_literacy,Value_sdg4_tertiary,Year_sdg4_tertiary,Rating_sdg4_tertiary,Trend_sdg4_tertiary,Value_sdg4_pisa,Year_sdg4_pisa,Rating_sdg4_pisa,Trend_sdg4_pisa,Value_sdg4_socioec,Year_sdg4_socioec,Rating_sdg4_socioec,Trend_sdg4_socioec,Value_sdg4_science,Year_sdg4_science,Rating_sdg4_science,Trend_sdg4_science,Value_sdg5_familypl,Year_sdg5_familypl,impute_sdg5_familypl,Score_sdg5_familypl,Rating_sdg5_familypl,Trend_sdg5_fplmodel,Value_sdg5_edat,Year_sdg5_edat,Score_sdg5_edat,Rating_sdg5_edat,Trend_sdg5_edat,Value_sdg5_lfpr,Year_sdg5_lfpr,Score_sdg5_lfpr,Rating_sdg5_lfpr,Trend_sdg5_lfpr,Value_sdg5_parl,Year_sdg5_parl,Score_sdg5_parl,Rating_sdg5_parl,Trend_sdg5_parl,Value_sdg5_paygap,Year_sdg5_paygap,Rating_sdg5_paygap,Trend_sdg5_paygap,Value_sdg6_water,Year_sdg6_water,Score_sdg6_water,Rating_sdg6_water,Trend_sdg6_water,Value_sdg6_sanita,Year_sdg6_sanita,Score_sdg6_sanita,Rating_sdg6_sanita,Trend_sdg6_sanita,Value_sdg6_freshwat,Year_sdg6_freshwat,Score_sdg6_freshwat,Rating_sdg6_freshwat,Value_sdg6_wastewat,Year_sdg6_wastewat,impute_sdg6_wastewat,Score_sdg6_wastewat,Rating_sdg6_wastewat,Value_sdg6_scarcew,Year_sdg6_scarcew,Score_sdg6_scarcew,Rating_sdg6_scarcew,Value_sdg6_safewat,Year_sdg6_safewat,impute_sdg6_safewat,Rating_sdg6_safewat,Trend_sdg6_safewat,Value_sdg6_safesan,Year_sdg6_safesan,Rating_sdg6_safesan,Trend_sdg6_safesan,Value_sdg7_elecac,Year_sdg7_elecac,Score_sdg7_elecac,Rating_sdg7_elecac,Trend_sdg7_elecac,Value_sdg7_cleanfuel,Year_sdg7_cleanfuel,Score_sdg7_cleanfuel,Rating_sdg7_cleanfuel,Trend_sdg7_cleanfuel,Value_sdg7_co2twh,Year_sdg7_co2twh,Score_sdg7_co2twh,Rating_sdg7_co2twh,Trend_sdg7_co2twh,Value_sdg7_renewcon,Year_sdg7_renewcon,Score_sdg7_renewcon,Rating_sdg7_renewcon,Trend_sdg7_renewcon,Value_sdg8_adjgrowth,Year_sdg8_adjgrowth,Score_sdg8_adjgrowth,Rating_sdg8_adjgrowth,Value_sdg8_slavery,Year_sdg8_slavery,impute_sdg8_slavery,Score_sdg8_slavery,Rating_sdg8_slavery,Value_sdg8_accounts,Year_sdg8_accounts,Score_sdg8_accounts,Rating_sdg8_accounts,Trend_sdg8_accounts,Value_sdg8_unemp,Year_sdg8_unemp,Score_sdg8_unemp,Rating_sdg8_unemp,Trend_sdg8_unemp,Value_sdg8_rights,Year_sdg8_rights,Score_sdg8_rights,Rating_sdg8_rights,Trend_sdg8_rights,Value_sdg8_impacc,Year_sdg8_impacc,Score_sdg8_impacc,Rating_sdg8_impacc,Trend_sdg8_impacc,Value_sdg8_impslav,Year_sdg8_impslav,Score_sdg8_impslav,Rating_sdg8_impslav,Value_sdg8_empop,Year_sdg8_empop,Rating_sdg8_empop,Trend_sdg8_empop,Value_sdg8_yneet,Year_sdg8_yneet,Rating_sdg8_yneet,Trend_sdg8_yneet,Value_sdg9_roads,Year_sdg9_roads,Score_sdg9_roads,Rating_sdg9_roads,Value_sdg9_intuse,Year_sdg9_intuse,Score_sdg9_intuse,Rating_sdg9_intuse,Trend_sdg9_intuse,Value_sdg9_mobuse,Year_sdg9_mobuse,Score_sdg9_mobuse,Rating_sdg9_mobuse,Trend_sdg9_mobuse,Value_sdg9_lpi,Year_sdg9_lpi,Score_sdg9_lpi,Rating_sdg9_lpi,Trend_sdg9_lpi,Value_sdg9_uni,Year_sdg9_uni,impute_sdg9_uni,Score_sdg9_uni,Rating_sdg9_uni,Value_sdg9_articles,Year_sdg9_articles,Score_sdg9_articles,Rating_sdg9_articles,Trend_sdg9_articles,Value_sdg9_rdex,Year_sdg9_rdex,impute_sdg9_rdex,Score_sdg9_rdex,Rating_sdg9_rdex,Trend_sdg9_rdex,Value_sdg9_rdres,Year_sdg9_rdres,Rating_sdg9_rdres,Trend_sdg9_rdres,Value_sdg9_patents,Year_sdg9_patents,Rating_sdg9_patents,Trend_sdg9_patents,Value_sdg9_netacc,Year_sdg9_netacc,Rating_sdg9_netacc,Trend_sdg9_netacc,Value_sdg9_womensci,Year_sdg9_womensci,Rating_sdg9_womensci,Trend_sdg9_womensci,Value_sdg10_gini,Year_sdg10_gini,Score_sdg10_gini,Rating_sdg10_gini,Trend_sdg10_gini,Value_sdg10_palma,Year_sdg10_palma,Score_sdg10_palma,Rating_sdg10_palma,Trend_sdg10_palma,Value_sdg10_elder,Year_sdg10_elder,Rating_sdg10_elder,Trend_sdg10_elder,Value_sdg11_slums,Year_sdg11_slums,impute_sdg11_slums,Score_sdg11_slums,Rating_sdg11_slums,Trend_sdg11_slums,Value_sdg11_pm25,Year_sdg11_pm25,Score_sdg11_pm25,Rating_sdg11_pm25,Trend_sdg11_pm25,Value_sdg11_pipedwat,Year_sdg11_pipedwat,Score_sdg11_pipedwat,Rating_sdg11_pipedwat,Trend_sdg11_pipedwat,Value_sdg11_transport,Year_sdg11_transport,Score_sdg11_transport,Rating_sdg11_transport,Trend_sdg11_transport,Value_sdg11_rentover,Year_sdg11_rentover,Rating_sdg11_rentover,Trend_sdg11_rentover,Value_sdg11_walkable,Year_sdg11_walkable,Rating_sdg11_walkable,Value_sdg12_msw,Year_sdg12_msw,Score_sdg12_msw,Rating_sdg12_msw,Value_sdg12_ewaste,Year_sdg12_ewaste,Score_sdg12_ewaste,Rating_sdg12_ewaste,Value_sdg12_so2prod,Year_sdg12_so2prod,Score_sdg12_so2prod,Rating_sdg12_so2prod,Value_sdg12_so2import,Year_sdg12_so2import,Score_sdg12_so2import,Rating_sdg12_so2import,Value_sdg12_nprod,Year_sdg12_nprod,Score_sdg12_nprod,Rating_sdg12_nprod,Trend_sdg12_nprod,Value_sdg12_nimport,Year_sdg12_nimport,Score_sdg12_nimport,Rating_sdg12_nimport,Trend_sdg12_nimport,Value_sdg12_explastic,Year_sdg12_explastic,Score_sdg12_explastic,Rating_sdg12_explastic,Trend_sdg12_explastic,Value_sdg12_mswrecycl,Year_sdg12_mswrecycl,Rating_sdg12_mswrecycl,Trend_sdg12_mswrecycl,Value_sdg13_co2gcp,Year_sdg13_co2gcp,Score_sdg13_co2gcp,Rating_sdg13_co2gcp,Trend_sdg13_co2gcp,Value_sdg13_co2import,Year_sdg13_co2import,Score_sdg13_co2import,Rating_sdg13_co2import,Trend_sdg13_co2import,Value_sdg13_co2export,Year_sdg13_co2export,impute_sdg13_co2export,Score_sdg13_co2export,Rating_sdg13_co2export,Value_sdg13_ecr,Year_sdg13_ecr,Rating_sdg13_ecr,Trend_sdg13_ecr,Value_sdg14_cpma,Year_sdg14_cpma,Score_sdg14_cpma,Rating_sdg14_cpma,Trend_sdg14_cpma,Value_sdg14_cleanwat,Year_sdg14_cleanwat,Score_sdg14_cleanwat,Rating_sdg14_cleanwat,Trend_sdg14_cleanwat,Value_sdg14_fishstocks,Year_sdg14_fishstocks,Score_sdg14_fishstocks,Rating_sdg14_fishstocks,Trend_sdg14_fishstocks,Value_sdg14_trawl,Year_sdg14_trawl,Score_sdg14_trawl,Rating_sdg14_trawl,Trend_sdg14_trawl,Value_sdg14_discard,Year_sdg14_discard,Score_sdg14_discard,Rating_sdg14_discard,Trend_sdg14_discard,Value_sdg14_biomar,Year_sdg14_biomar,Score_sdg14_biomar,Rating_sdg14_biomar,Value_sdg15_cpta,Year_sdg15_cpta,Score_sdg15_cpta,Rating_sdg15_cpta,Trend_sdg15_cpta,Value_sdg15_cpfa,Year_sdg15_cpfa,Score_sdg15_cpfa,Rating_sdg15_cpfa,Trend_sdg15_cpfa,Value_sdg15_redlist,Year_sdg15_redlist,Score_sdg15_redlist,Rating_sdg15_redlist,Trend_sdg15_redlist,Value_sdg15_forchg,Year_sdg15_forchg,Score_sdg15_forchg,Rating_sdg15_forchg,Trend_sdg15_forchg,Value_sdg15_biofrwter,Year_sdg15_biofrwter,Score_sdg15_biofrwter,Rating_sdg15_biofrwter,Value_sdg16_homicides,Year_sdg16_homicides,Score_sdg16_homicides,Rating_sdg16_homicides,Trend_sdg16_homicides,Value_sdg16_detain,Year_sdg16_detain,Score_sdg16_detain,Rating_sdg16_detain,Trend_sdg16_detain,Value_sdg16_safe,Year_sdg16_safe,Score_sdg16_safe,Rating_sdg16_safe,Trend_sdg16_safe,Value_sdg16_u5reg,Year_sdg16_u5reg,Score_sdg16_u5reg,Rating_sdg16_u5reg,Value_sdg16_cpi,Year_sdg16_cpi,Score_sdg16_cpi,Rating_sdg16_cpi,Trend_sdg16_cpi,Value_sdg16_clabor,Year_sdg16_clabor,impute_sdg16_clabor,Score_sdg16_clabor,Rating_sdg16_clabor,Value_sdg16_weaponsexp,Year_sdg16_weaponsexp,Score_sdg16_weaponsexp,Rating_sdg16_weaponsexp,Value_sdg16_rsf,Year_sdg16_rsf,Score_sdg16_rsf,Rating_sdg16_rsf,Trend_sdg16_rsf,Value_sdg16_justice,Year_sdg16_justice,Score_sdg16_justice,Rating_sdg16_justice,Trend_sdg16_justice,Value_sdg16_admin,Year_sdg16_admin,Score_sdg16_admin,Rating_sdg16_admin,Trend_sdg16_admin,Value_sdg16_exprop,Year_sdg16_exprop,Score_sdg16_exprop,Rating_sdg16_exprop,Trend_sdg16_exprop,Value_sdg16_prison,Year_sdg16_prison,Rating_sdg16_prison,Trend_sdg16_prison,Value_sdg17_govex,Year_sdg17_govex,Score_sdg17_govex,Rating_sdg17_govex,Trend_sdg17_govex,Value_sdg17_oda,Year_sdg17_oda,Score_sdg17_oda,Rating_sdg17_oda,Trend_sdg17_oda,Value_sdg17_govrev,Year_sdg17_govrev,impute_sdg17_govrev,Score_sdg17_govrev,Rating_sdg17_govrev,Trend_sdg17_govrev,Value_sdg17_cohaven,Year_sdg17_cohaven,impute_sdg17_cohaven,Score_sdg17_cohaven,Rating_sdg17_cohaven,Value_sdg17_secrecy,Year_sdg17_secrecy,Rating_sdg17_secrecy,Trend_sdg17_secrecy,Value_sdg17_sprofits,Year_sdg17_sprofits,Rating_sdg17_sprofits,Trend_sdg17_sprofits,Value_sdg17_statperf,Year_sdg17_statperf,Score_sdg17_statperf,Rating_sdg17_statperf,Trend_sdg17_statperf,FID,GlobalID,x,y
FIN,Finland,86.7605947787507,1,73.7360769230769,128,OECD,green,↑,red,→,yellow,➚,green,→,yellow,➚,yellow,➚,green,↑,yellow,➚,yellow,➚,yellow,↓,yellow,➚,red,→,red,↓,yellow,➚,orange,➚,yellow,➚,orange,➚,99.575,60.88675,95.3863846153846,97.1693333333333,92.11125,94.3276,93.0135,86.789,95.9957142857143,98.4685,91.23375,60.0595714285714,68.7936666666667,87.928,85.07,92.5210909090909,75.601,0.18,2023,,99.752,green,↑,0.31,2023,,99.398,green,↑,5.7,2020,green,↑,2.5,2020,,100,green,↑,2.58,2022,1,94.861,green,,0.7,2021,1,95.706,green,,22.2,2016,39.938,orange,↓,2.573,2017,0,red,↓,2.777,2021,37.897,green,→,0.971,2018,19.083,red,↓,51.547,2021,orange,0.977,2020,99.609,green,8.34,2020,99.391,green,→,1.274,2021,99.549,green,↑,2.17,2021,100,green,↑,3.5,2021,99.376,green,↑,,,,,,9.6,2019,98.618,green,↑,7.44,2019,97.983,green,3.89,2019,97.738,green,↑,81.61,2019,95.207,green,↑,4.1,2019,98.833,green,↑,99.6,2020,99.48,green,→,89,2021,81.356,yellow,↓,83,2019,72.492,green,→,7.7,2022,100,green,↑,3.75,2020,yellow,↓,25.3,2020,yellow,→,12,2020,green,↑,96.87,2020,95.185,green,→,98.301,2020,96.323,green,→,102.065,2020,,100,green,↑,,,,,,40.057,2021,green,→,516.333,2018,green,→,10.48,2018,green,→,12.887,2018,green,→,90.4,2023,1,88.364,green,↑,102.803,2021,100,green,↑,90.798,2022,88.278,green,↑,46,2021,91.803,green,↑,15.979,2020,orange,➚,100,2020,100,green,↑,99.448,2020,99.389,green,↑,7.114,2019,100,green,100,2020,,100,green,3124.865,2018,72.249,orange,99.638,2020,,green,↑,84.1,2020,yellow,→,100,2020,100,green,↑,100,2020,100,green,↑,0.605,2019,89.746,green,↑,45.8,2019,82.308,green,↑,0.851,2021,78.939,green,1.654,2018,,92.482,green,99.53,2021,99.489,green,→,7.145,2023,73.839,,,0.848,2021,99.636,green,↑,0.295,2018,95.083,green,→,95.834,2018,68.055,yellow,72.65,2021,green,↑,11.89,2021,yellow,↑,99.625,2022,100,green,92.808,2021,92.646,green,↑,157.153,2021,100,green,↑,4.003,2018,100,green,↑,54.517,2022,,100,green,4.219,2021,100,green,↑,2.935,2020,,79.324,green,↑,15.896,2020,green,↑,53.309,2020,green,↑,9.239,2020,yellow,↑,27.4,2017,yellow,→,27.7,2019,99.437,green,→,0.94,2020,97.5,green,→,6.9,2020,yellow,↓,0,2020,1,100,green,↑,5.542,2019,100,green,↑,100,2020,100,green,↑,61,2022,64.935,yellow,→,8.757,2019,yellow,→,96.59,2022,green,1.547,2019,59.806,,19.818,2019,15.803,red,26.558,2018,94.941,green,7.348,2018,75.507,yellow,51.822,2018,49.161,red,→,30.713,2018,56.124,red,↓,3.711,2021,69.075,orange,↑,1.05,2021,red,↓,6.795,2021,66.025,red,➚,2.684,2018,40.356,red,↓,0.086,2021,,100,green,33.526,2018,orange,↓,60.854,2022,60.854,red,→,81.91,2022,74.664,green,↑,3.12,2018,96.56,green,↑,0,2019,100,green,,0.192,2019,99.04,green,↑,0.071,2018,96.45,green,71.77,2022,71.77,orange,→,75.81,2022,75.81,yellow,→,0.99,2023,97.5,green,↑,0,2021,100,green,↑,1.973,2018,80.27,yellow,1.646,2020,96.43,yellow,↓,23.482,2020,75.762,green,→,88,2022,96.491,green,↑,100,2022,100,green,87,2022,97.884,green,→,0,2021,1,100,green,0.468,2021,86.235,green,87.94,2023,99.875,green,→,0.703,2021,92.769,green,↑,0.789,2021,91.286,green,↑,0.805,2021,81,green,↑,49.651,2020,green,↑,13.7,2020,91.333,green,→,0.576,2022,52.889,yellow,↑,,,,,,,60,2021,,66.667,green,51.8,2022,orange,→,4.768,2019,green,↑,93.636,2022,91.515,green,↑,1,981368fd-010b-4963-a755-b510d33e306c,2911988.1225,9483708.5479
SWE,Sweden,85.9813969760632,2,67.3078461538462,139,OECD,green,↑,red,→,yellow,➚,yellow,➚,green,↑,yellow,↑,green,➚,yellow,→,yellow,➚,yellow,➚,yellow,➚,red,→,red,→,orange,➚,red,→,yellow,➚,yellow,➚,98.8885,63.074125,96.904,99.7616666666667,91.44025,95.0576,97.9735,84.9664285714286,97.5862857142857,94.965,90.38925,56.8305714285714,70.031,69.3486666666667,80.1882,88.5084545454545,85.77025,0.5,2023,,99.311,green,↑,0.79,2023,,98.466,green,↑,8.8,2020,green,↑,2.5,2020,,100,green,↑,2.58,2022,1,94.861,green,,0.7,2021,1,95.706,green,,20.6,2016,44.892,orange,↓,2.525,2017,0,red,→,5.065,2021,71.544,green,→,0.991,2018,17.417,red,↓,68.816,2021,yellow,49.567,2020,80.173,orange,4.51,2020,99.863,green,→,1.351,2021,99.35,green,↑,2.465,2021,100,green,↑,3.8,2021,99.323,green,↑,,,,,,8.38,2019,100,green,↑,8.08,2019,97.809,green,3.14,2019,100,green,↑,82.4,2019,97.931,green,↑,3.4,2019,99.344,green,↑,,,,,,97,2021,94.915,green,→,87,2019,78.964,green,↑,7.4,2022,95.349,green,↑,2.39,2021,green,→,20.6,2020,yellow,→,9.5,2020,green,↑,99.68,2020,99.508,green,↑,99.897,2020,99.777,green,→,107.001,2020,,100,green,↑,,,,,,49.219,2021,green,↑,502.333,2018,green,↑,12.66,2018,yellow,↓,19.007,2018,yellow,↑,86.7,2017,,83.879,green,↑,102.57,2021,100,green,↑,90.618,2022,88.048,green,↑,46.991,2021,93.834,green,↑,7.418,2020,green,↑,99.827,2020,99.712,green,↑,99.286,2020,99.209,green,↑,3.427,2019,100,green,100,2020,,100,green,2675.953,2018,76.367,orange,99.752,2020,,green,↑,94.931,2020,green,↑,100,2020,100,green,↑,100,2020,100,green,↑,0.24,2019,95.932,green,→,52.9,2019,95.962,green,↑,0.751,2021,78.431,green,1.585,2018,,92.795,green,99.69,2021,99.663,green,→,7.457,2023,72.61,,,0.774,2021,86.182,green,→,0.339,2018,94.35,green,→,87.799,2018,70.734,yellow,75.375,2021,green,↑,11.867,2021,yellow,↓,99.329,2022,99.735,green,88.308,2021,88.045,green,→,126.623,2021,100,green,↑,4.24,2018,100,green,↑,64.7,2022,,100,green,4.463,2021,100,green,↑,3.527,2020,,95.324,green,↑,15.825,2020,green,↑,83.752,2020,green,↑,15.092,2020,yellow,↓,35.478,2017,green,↑,29.3,2019,94.93,green,→,0.98,2020,95,green,↑,9.4,2020,yellow,➚,0,2020,1,100,green,↑,5.954,2019,100,green,↑,89.206,2020,88.505,yellow,→,66,2022,73.052,yellow,➚,9.506,2019,yellow,→,93.81,2022,green,1.261,2019,67.75,,20.128,2019,14.472,red,15.739,2018,97.002,green,7.728,2018,74.24,orange,36.047,2018,65.258,orange,➚,29.015,2018,58.55,red,↓,9.535,2021,20.542,red,→,0.693,2021,green,→,3.442,2021,82.79,orange,↑,3.263,2018,27.489,red,→,81.997,2021,,99.814,green,29.026,2018,red,→,60.46,2022,60.46,red,→,74.47,2022,64.244,orange,↑,39.16,2018,56.825,orange,↓,21.561,2019,76.898,yellow,↑,7.647,2019,61.765,yellow,↑,0.082,2018,95.9,green,59.231,2022,59.231,red,→,59.417,2022,59.417,red,→,0.992,2023,98,green,↑,0.001,2021,99.933,green,→,1.564,2018,84.36,yellow,1.08,2021,97.931,green,↑,27.696,2020,69.565,green,→,82,2022,85.965,green,↑,100,2022,100,green,83,2022,92.593,green,→,0,2021,1,100,green,2.079,2021,38.853,orange,88.15,2023,100,green,↑,0.76,2021,100,green,↑,0.81,2021,94.286,green,→,0.872,2021,94.4,green,↑,72.253,2020,green,→,16.95,2020,100,green,↑,0.896,2022,88.444,green,→,,,,,,,61,2021,,65,yellow,44.625,2022,green,↑,12.569,2019,green,↑,92.228,2022,89.637,green,↑,2,ae56cc50-7749-4073-83e0-98cf59b7dbdf,1921428.7301,9533069.2877
MLI,Mali,57.9828470145529,131,99.0561666666667,22,Sub-Saharan Africa,red,→,red,→,red,→,red,↓,orange,➚,red,➚,red,→,red,→,red,→,orange,,red,➚,yellow,→,green,➚,gray,,orange,➚,red,→,orange,→,44.395,59.288875,40.6655,10.60775,60.14125,61.7106,34.53725,72.2434285714286,21.1654285714286,68.8875,59.9585,94.5258571428571,99.0043333333333,,86.756,55.1327777777778,50.35375,15.68,2023,,78.402,red,➚,46.15,2023,,10.388,red,→,,,,,9.8,2020,,81.658,yellow,↓,23.8,2022,,52.59,red,→,10.6,2022,,34.969,red,➚,8.6,2016,82.043,green,→,2.216,2017,57.073,yellow,↑,1.441,2021,18.25,red,↓,0.626,2018,47.833,orange,➚,,,,0.263,2020,99.895,green,440.2,2020,46.114,red,→,33.428,2021,16.249,red,→,97.067,2021,25.908,red,➚,50,2021,91.087,orange,→,0.26,2021,95.273,yellow,↑,22.34,2019,39.908,orange,→,167.1,2019,54.691,red,22.71,2019,36.033,red,→,62.8,2019,30.345,red,→,164,2017,0,red,,67.3,2018,57.477,red,,70,2021,49.153,red,→,42,2019,6.149,red,→,4.2,2022,20.93,red,↓,,,,,,,,,,,,,44.84,2018,15.138,red,,59.012,2018,11.281,red,,29.698,2017,,14.266,red,,46.157,2020,1.746,red,↓,,,,,,,,,,,,,,,,,41.2,2018,,28.727,red,→,108.462,2021,100,green,↑,67.352,2022,58.41,yellow,↓,27.273,2021,53.428,orange,↑,,,,,82.547,2020,70.912,orange,↑,45.394,2020,39.528,red,→,8.003,2019,100,green,0,2020,,0,red,305.726,2018,98.113,green,,,,,,,,,,50.561,2020,45.612,red,➚,0.9,2020,0,red,→,1.019,2019,82.729,yellow,↑,8.1,2019,9.808,red,↓,-6.091,2021,43.701,red,3.566,2018,,83.791,green,43.5,2021,38.587,red,➚,2.87,2023,90.669,green,→,0.581,2021,51.091,orange,,0.01,2018,99.833,green,→,5.904,2018,98.032,green,,,,,,,,,59.77,2022,38.403,red,34.49,2021,33.016,red,➚,40.032,2021,39.181,orange,➚,2.303,2018,31.955,orange,➚,0,2022,1,0,orange,0.016,2021,1.333,red,→,0.158,2019,,4.27,red,↓,,,,,,,,,,,,,,,,,36.1,2018,75.775,orange,,1.508,2018,62,red,,,,,,41.929,2020,,53.412,red,➚,39.435,2019,58.941,red,→,84.647,2020,83.65,orange,➚,48,2022,43.831,orange,➚,,,,,,,,0.332,2012,93.556,green,0.8,2019,97.425,green,0.341,2018,99.935,green,0.231,2018,99.23,green,26.224,2018,75.282,yellow,→,2.051,2018,97.07,green,↑,0.098,2019,99.183,green,→,,,,,0.193,2021,99.035,green,→,0.091,2018,97.978,green,↑,0,2018,,100,green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,2018,99.8,green,61.578,2022,61.578,red,→,89.512,2022,89.512,green,↑,0.979,2023,94.75,green,→,0.174,2021,88.4,yellow,↑,0.046,2018,99.54,green,,,,,,,,,,,75,2022,73.684,green,↑,86.7,2018,85.056,yellow,28,2022,19.841,red,↓,13.2,2017,,66.412,red,0,2021,100,green,52.29,2023,25.604,orange,↓,0.417,2021,48.769,red,,0.412,2021,37.429,orange,,0.597,2021,39.4,orange,,,,,,5.881,2021,39.207,orange,➚,,,,,,15.006,2020,,16.687,red,→,0,2021,1,100,green,,,,,,,,,59.141,2022,45.521,orange,➚,3,e533dd4a-1240-4cc5-ad51-2e7651bb5473,-391897.1129,1963118.4698
